"","id","date","elevation_m_asl","site_id","aspect","species","plant_id","fire","traits","value"
"297","FBO8536","12/5/2023",2200,2,"west","TT",4,1,"RDMC",424.2857143
"298","FBO8536","12/5/2023",2200,2,"west","TT",4,1,"no_tuber_scan",NA
"299","FBO8536","12/5/2023",2200,2,"west","TT",4,1,"total_tuber_wet_mass_g",NA
"300","FBO8536","12/5/2023",2200,2,"west","TT",4,1,"total_tuber_dry_mass_g",NA
"301","FBO8536","12/5/2023",2200,2,"west","TT",4,1,"reproductive_height_cm",21.1
"302","FBO8536","12/5/2023",2200,2,"west","TT",4,1,"vegetative_height_cm",18.3
"303","FBO8536","12/5/2023",2200,2,"west","TT",4,1,"no_leaf",5
"304","FBO8536","12/5/2023",2200,2,"west","TT",4,1,"total_leaf_wet_mass_g",0.2021
"305","FBO8536","12/5/2023",2200,2,"west","TT",4,1,"total_leaf_dry_mass_g",0.0742
"306","FBO8536","12/5/2023",2200,2,"west","TT",4,1,"total_leaf_area_cm2",15.117
"307","FBO8536","12/5/2023",2200,2,"west","TT",4,1,"SLA",203.7331536
"308","FBO8536","12/5/2023",2200,2,"west","TT",4,1,"leaf_thickness_mm",0.135333333
"309","FBO8536","12/5/2023",2200,2,"west","TT",4,1,"LDMC",367.1449777
"310","FBO8536","12/5/2023",2200,2,"west","TT",4,1,"belowground_biomass_g",5.648
"311","FBO8536","12/5/2023",2200,2,"west","TT",4,1,"aboveground_biomass_g",3.0583
"312","FBO8536","12/5/2023",2200,2,"west","TT",4,1,"ABG_BGB",0.541483711
"313","FBP4231","12/8/2023",2800,5,"northwest","SG",2,1,"root_depth_cm",20.1
"314","FBP4231","12/8/2023",2800,5,"northwest","SG",2,1,"no_root_scan",5
"315","FBP4231","12/8/2023",2800,5,"northwest","SG",2,1,"total_root_wet_mass_g",0.0853
"316","FBP4231","12/8/2023",2800,5,"northwest","SG",2,1,"total_root_dry_mass_g",0.01967
"317","FBP4231","12/8/2023",2800,5,"northwest","SG",2,1,"total_root_length_mm",1119.29945
"318","FBP4231","12/8/2023",2800,5,"northwest","SG",2,1,"total_root_volume_mm3",114.149411
"319","FBP4231","12/8/2023",2800,5,"northwest","SG",2,1,"RD",0.313972
"320","FBP4231","12/8/2023",2800,5,"northwest","SG",2,1,"BI",0.426159
"321","FBP4231","12/8/2023",2800,5,"northwest","SG",2,1,"SRL",56.90388663
"322","FBP4231","12/8/2023",2800,5,"northwest","SG",2,1,"RTD",0.172318016
"323","FBP4231","12/8/2023",2800,5,"northwest","SG",2,1,"RDMC",230.5978898
"324","FBP4231","12/8/2023",2800,5,"northwest","SG",2,1,"no_tuber_scan",5
"325","FBP4231","12/8/2023",2800,5,"northwest","SG",2,1,"total_tuber_wet_mass_g",0.8063
"326","FBP4231","12/8/2023",2800,5,"northwest","SG",2,1,"total_tuber_dry_mass_g",0.13203
"327","FBP4231","12/8/2023",2800,5,"northwest","SG",2,1,"reproductive_height_cm",23.9
"328","FBP4231","12/8/2023",2800,5,"northwest","SG",2,1,"vegetative_height_cm",9.7
"329","FBP4231","12/8/2023",2800,5,"northwest","SG",2,1,"no_leaf",1
"330","FBP4231","12/8/2023",2800,5,"northwest","SG",2,1,"total_leaf_wet_mass_g",1.3087
"331","FBP4231","12/8/2023",2800,5,"northwest","SG",2,1,"total_leaf_dry_mass_g",0.20102
"332","FBP4231","12/8/2023",2800,5,"northwest","SG",2,1,"total_leaf_area_cm2",19.888
"333","FBP4231","12/8/2023",2800,5,"northwest","SG",2,1,"SLA",98.93542931
"334","FBP4231","12/8/2023",2800,5,"northwest","SG",2,1,"leaf_thickness_mm",0.652666667
"335","FBP4231","12/8/2023",2800,5,"northwest","SG",2,1,"LDMC",153.602812
"336","FBP4231","12/8/2023",2800,5,"northwest","SG",2,1,"belowground_biomass_g",1.69
"337","FBP4231","12/8/2023",2800,5,"northwest","SG",2,1,"aboveground_biomass_g",1.4
"338","FBP4231","12/8/2023",2800,5,"northwest","SG",2,1,"ABG_BGB",0.828402367
"339","FBQ2034","12/8/2023",2800,5,"northwest","HPA",3,0,"root_depth_cm",14.5
"340","FBQ2034","12/8/2023",2800,5,"northwest","HPA",3,0,"no_root_scan",5
"341","FBQ2034","12/8/2023",2800,5,"northwest","HPA",3,0,"total_root_wet_mass_g",0.0389
"342","FBQ2034","12/8/2023",2800,5,"northwest","HPA",3,0,"total_root_dry_mass_g",0.00958
"343","FBQ2034","12/8/2023",2800,5,"northwest","HPA",3,0,"total_root_length_mm",384.71799
"344","FBQ2034","12/8/2023",2800,5,"northwest","HPA",3,0,"total_root_volume_mm3",33.111257
"345","FBQ2034","12/8/2023",2800,5,"northwest","HPA",3,0,"RD",0.29752
"346","FBQ2034","12/8/2023",2800,5,"northwest","HPA",3,0,"BI",0.15076
"347","FBQ2034","12/8/2023",2800,5,"northwest","HPA",3,0,"SRL",40.15845407
"348","FBQ2034","12/8/2023",2800,5,"northwest","HPA",3,0,"RTD",0.289327584
"349","FBQ2034","12/8/2023",2800,5,"northwest","HPA",3,0,"RDMC",246.2724936
"350","FBQ2034","12/8/2023",2800,5,"northwest","HPA",3,0,"no_tuber_scan",5
"351","FBQ2034","12/8/2023",2800,5,"northwest","HPA",3,0,"total_tuber_wet_mass_g",0.5246
"352","FBQ2034","12/8/2023",2800,5,"northwest","HPA",3,0,"total_tuber_dry_mass_g",0.07859
"353","FBQ2034","12/8/2023",2800,5,"northwest","HPA",3,0,"reproductive_height_cm",18.3
"354","FBQ2034","12/8/2023",2800,5,"northwest","HPA",3,0,"vegetative_height_cm",5
"355","FBQ2034","12/8/2023",2800,5,"northwest","HPA",3,0,"no_leaf",1
"356","FBQ2034","12/8/2023",2800,5,"northwest","HPA",3,0,"total_leaf_wet_mass_g",0.7915
"357","FBQ2034","12/8/2023",2800,5,"northwest","HPA",3,0,"total_leaf_dry_mass_g",0.14951
"358","FBQ2034","12/8/2023",2800,5,"northwest","HPA",3,0,"total_leaf_area_cm2",15.614
"359","FBQ2034","12/8/2023",2800,5,"northwest","HPA",3,0,"SLA",104.434486
"360","FBQ2034","12/8/2023",2800,5,"northwest","HPA",3,0,"leaf_thickness_mm",1.105333333
"361","FBQ2034","12/8/2023",2800,5,"northwest","HPA",3,0,"LDMC",188.8945041
"362","FBQ2034","12/8/2023",2800,5,"northwest","HPA",3,0,"belowground_biomass_g",0.41
"363","FBQ2034","12/8/2023",2800,5,"northwest","HPA",3,0,"aboveground_biomass_g",0.62
"364","FBQ2034","12/8/2023",2800,5,"northwest","HPA",3,0,"ABG_BGB",1.512195122
"365","FBR3362","12/8/2023",2800,5,"northwest","HPA",1,0,"root_depth_cm",16
"366","FBR3362","12/8/2023",2800,5,"northwest","HPA",1,0,"no_root_scan",5
"367","FBR3362","12/8/2023",2800,5,"northwest","HPA",1,0,"total_root_wet_mass_g",0.0576
"368","FBR3362","12/8/2023",2800,5,"northwest","HPA",1,0,"total_root_dry_mass_g",0.01929
"369","FBR3362","12/8/2023",2800,5,"northwest","HPA",1,0,"total_root_length_mm",1161.205461
"370","FBR3362","12/8/2023",2800,5,"northwest","HPA",1,0,"total_root_volume_mm3",82.343575
"371","FBR3362","12/8/2023",2800,5,"northwest","HPA",1,0,"RD",0.272041
"372","FBR3362","12/8/2023",2800,5,"northwest","HPA",1,0,"BI",0.476229
"373","FBR3362","12/8/2023",2800,5,"northwest","HPA",1,0,"SRL",60.19727636
"374","FBR3362","12/8/2023",2800,5,"northwest","HPA",1,0,"RTD",0.234262357
"375","FBR3362","12/8/2023",2800,5,"northwest","HPA",1,0,"RDMC",334.8958333
"376","FBR3362","12/8/2023",2800,5,"northwest","HPA",1,0,"no_tuber_scan",5
"377","FBR3362","12/8/2023",2800,5,"northwest","HPA",1,0,"total_tuber_wet_mass_g",0.644
"378","FBR3362","12/8/2023",2800,5,"northwest","HPA",1,0,"total_tuber_dry_mass_g",0.10746
"379","FBR3362","12/8/2023",2800,5,"northwest","HPA",1,0,"reproductive_height_cm",9.5
"380","FBR3362","12/8/2023",2800,5,"northwest","HPA",1,0,"vegetative_height_cm",4
"381","FBR3362","12/8/2023",2800,5,"northwest","HPA",1,0,"no_leaf",1
"382","FBR3362","12/8/2023",2800,5,"northwest","HPA",1,0,"total_leaf_wet_mass_g",1.0151
"383","FBR3362","12/8/2023",2800,5,"northwest","HPA",1,0,"total_leaf_dry_mass_g",0.14336
"384","FBR3362","12/8/2023",2800,5,"northwest","HPA",1,0,"total_leaf_area_cm2",16.376
"385","FBR3362","12/8/2023",2800,5,"northwest","HPA",1,0,"SLA",114.2299107
"386","FBR3362","12/8/2023",2800,5,"northwest","HPA",1,0,"leaf_thickness_mm",0.630666667
"387","FBR3362","12/8/2023",2800,5,"northwest","HPA",1,0,"LDMC",141.2274653
"388","FBR3362","12/8/2023",2800,5,"northwest","HPA",1,0,"belowground_biomass_g",2.9
"389","FBR3362","12/8/2023",2800,5,"northwest","HPA",1,0,"aboveground_biomass_g",1.21
"390","FBR3362","12/8/2023",2800,5,"northwest","HPA",1,0,"ABG_BGB",0.417241379
"391","FBS3237","12/5/2023",2200,2,"west","TT",1,1,"root_depth_cm",13.5
"392","FBS3237","12/5/2023",2200,2,"west","TT",1,1,"no_root_scan",4
"393","FBS3237","12/5/2023",2200,2,"west","TT",1,1,"total_root_wet_mass_g",0.0329
"394","FBS3237","12/5/2023",2200,2,"west","TT",1,1,"total_root_dry_mass_g",0.0146
"395","FBS3237","12/5/2023",2200,2,"west","TT",1,1,"total_root_length_mm",821.734718
"396","FBS3237","12/5/2023",2200,2,"west","TT",1,1,"total_root_volume_mm3",77.562611
"397","FBS3237","12/5/2023",2200,2,"west","TT",1,1,"RD",0.312116
"398","FBS3237","12/5/2023",2200,2,"west","TT",1,1,"BI",0.451484
"399","FBS3237","12/5/2023",2200,2,"west","TT",1,1,"SRL",56.28319986
"400","FBS3237","12/5/2023",2200,2,"west","TT",1,1,"RTD",0.188235025
"401","FBS3237","12/5/2023",2200,2,"west","TT",1,1,"RDMC",443.768997
"402","FBS3237","12/5/2023",2200,2,"west","TT",1,1,"no_tuber_scan",NA
"403","FBS3237","12/5/2023",2200,2,"west","TT",1,1,"total_tuber_wet_mass_g",NA
"404","FBS3237","12/5/2023",2200,2,"west","TT",1,1,"total_tuber_dry_mass_g",NA
"405","FBS3237","12/5/2023",2200,2,"west","TT",1,1,"reproductive_height_cm",25.9
"406","FBS3237","12/5/2023",2200,2,"west","TT",1,1,"vegetative_height_cm",18.2
"407","FBS3237","12/5/2023",2200,2,"west","TT",1,1,"no_leaf",5
"408","FBS3237","12/5/2023",2200,2,"west","TT",1,1,"total_leaf_wet_mass_g",0.1568
"409","FBS3237","12/5/2023",2200,2,"west","TT",1,1,"total_leaf_dry_mass_g",0.0579
"410","FBS3237","12/5/2023",2200,2,"west","TT",1,1,"total_leaf_area_cm2",13.722
"411","FBS3237","12/5/2023",2200,2,"west","TT",1,1,"SLA",236.9948187
"412","FBS3237","12/5/2023",2200,2,"west","TT",1,1,"leaf_thickness_mm",0.143666667
"413","FBS3237","12/5/2023",2200,2,"west","TT",1,1,"LDMC",369.2602041
"414","FBS3237","12/5/2023",2200,2,"west","TT",1,1,"belowground_biomass_g",11.4131
"415","FBS3237","12/5/2023",2200,2,"west","TT",1,1,"aboveground_biomass_g",6.4638
"416","FBS3237","12/5/2023",2200,2,"west","TT",1,1,"ABG_BGB",0.566349195
"417","FBT2327","12/6/2023",2200,2,"west","HPA",1,1,"root_depth_cm",10.2
"418","FBT2327","12/6/2023",2200,2,"west","HPA",1,1,"no_root_scan",5
"419","FBT2327","12/6/2023",2200,2,"west","HPA",1,1,"total_root_wet_mass_g",0.0466
"420","FBT2327","12/6/2023",2200,2,"west","HPA",1,1,"total_root_dry_mass_g",0.0162
"421","FBT2327","12/6/2023",2200,2,"west","HPA",1,1,"total_root_length_mm",1115.271125
"422","FBT2327","12/6/2023",2200,2,"west","HPA",1,1,"total_root_volume_mm3",82.701692
"423","FBT2327","12/6/2023",2200,2,"west","HPA",1,1,"RD",0.275913
"424","FBT2327","12/6/2023",2200,2,"west","HPA",1,1,"BI",0.393626
"425","FBT2327","12/6/2023",2200,2,"west","HPA",1,1,"SRL",68.8438966
"426","FBT2327","12/6/2023",2200,2,"west","HPA",1,1,"RTD",0.195884747
"427","FBT2327","12/6/2023",2200,2,"west","HPA",1,1,"RDMC",347.639485
"428","FBT2327","12/6/2023",2200,2,"west","HPA",1,1,"no_tuber_scan",5
"429","FBT2327","12/6/2023",2200,2,"west","HPA",1,1,"total_tuber_wet_mass_g",0.4185
"430","FBT2327","12/6/2023",2200,2,"west","HPA",1,1,"total_tuber_dry_mass_g",0.1136
"431","FBT2327","12/6/2023",2200,2,"west","HPA",1,1,"reproductive_height_cm",22.5
"432","FBT2327","12/6/2023",2200,2,"west","HPA",1,1,"vegetative_height_cm",11.5
"433","FBT2327","12/6/2023",2200,2,"west","HPA",1,1,"no_leaf",1
"434","FBT2327","12/6/2023",2200,2,"west","HPA",1,1,"total_leaf_wet_mass_g",1.1152
"435","FBT2327","12/6/2023",2200,2,"west","HPA",1,1,"total_leaf_dry_mass_g",0.2338
"436","FBT2327","12/6/2023",2200,2,"west","HPA",1,1,"total_leaf_area_cm2",20.71
"437","FBT2327","12/6/2023",2200,2,"west","HPA",1,1,"SLA",88.57998289
"438","FBT2327","12/6/2023",2200,2,"west","HPA",1,1,"leaf_thickness_mm",1.055333333
"439","FBT2327","12/6/2023",2200,2,"west","HPA",1,1,"LDMC",209.6484935
"440","FBT2327","12/6/2023",2200,2,"west","HPA",1,1,"belowground_biomass_g",9.9346
"441","FBT2327","12/6/2023",2200,2,"west","HPA",1,1,"aboveground_biomass_g",5.3339
"442","FBT2327","12/6/2023",2200,2,"west","HPA",1,1,"ABG_BGB",0.536901335
"443","FBU8395","12/8/2023",2600,4,"west","SG",2,1,"root_depth_cm",16.5
"444","FBU8395","12/8/2023",2600,4,"west","SG",2,1,"no_root_scan",4
"445","FBU8395","12/8/2023",2600,4,"west","SG",2,1,"total_root_wet_mass_g",0.0355
"446","FBU8395","12/8/2023",2600,4,"west","SG",2,1,"total_root_dry_mass_g",0.0168
"447","FBU8395","12/8/2023",2600,4,"west","SG",2,1,"total_root_length_mm",929.447789
"448","FBU8395","12/8/2023",2600,4,"west","SG",2,1,"total_root_volume_mm3",69.021513
"449","FBU8395","12/8/2023",2600,4,"west","SG",2,1,"RD",0.285861
"450","FBU8395","12/8/2023",2600,4,"west","SG",2,1,"BI",0.305558
"451","FBU8395","12/8/2023",2600,4,"west","SG",2,1,"SRL",55.32427315
"452","FBU8395","12/8/2023",2600,4,"west","SG",2,1,"RTD",0.243402372
"453","FBU8395","12/8/2023",2600,4,"west","SG",2,1,"RDMC",473.2394366
"454","FBU8395","12/8/2023",2600,4,"west","SG",2,1,"no_tuber_scan",5
"455","FBU8395","12/8/2023",2600,4,"west","SG",2,1,"total_tuber_wet_mass_g",0.6495
"456","FBU8395","12/8/2023",2600,4,"west","SG",2,1,"total_tuber_dry_mass_g",0.18223
"457","FBU8395","12/8/2023",2600,4,"west","SG",2,1,"reproductive_height_cm",36
"458","FBU8395","12/8/2023",2600,4,"west","SG",2,1,"vegetative_height_cm",18.2
"459","FBU8395","12/8/2023",2600,4,"west","SG",2,1,"no_leaf",1
"460","FBU8395","12/8/2023",2600,4,"west","SG",2,1,"total_leaf_wet_mass_g",0.9809
"461","FBU8395","12/8/2023",2600,4,"west","SG",2,1,"total_leaf_dry_mass_g",0.1434
"462","FBU8395","12/8/2023",2600,4,"west","SG",2,1,"total_leaf_area_cm2",16.274
"463","FBU8395","12/8/2023",2600,4,"west","SG",2,1,"SLA",113.4867503
"464","FBU8395","12/8/2023",2600,4,"west","SG",2,1,"leaf_thickness_mm",0.648333333
"465","FBU8395","12/8/2023",2600,4,"west","SG",2,1,"LDMC",146.1922724
"466","FBU8395","12/8/2023",2600,4,"west","SG",2,1,"belowground_biomass_g",2.24
"467","FBU8395","12/8/2023",2600,4,"west","SG",2,1,"aboveground_biomass_g",1.23
"468","FBU8395","12/8/2023",2600,4,"west","SG",2,1,"ABG_BGB",0.549107143
"469","FBW8179","12/5/2023",2200,2,"west","EC",2,1,"root_depth_cm",13
"470","FBW8179","12/5/2023",2200,2,"west","EC",2,1,"no_root_scan",5
"471","FBW8179","12/5/2023",2200,2,"west","EC",2,1,"total_root_wet_mass_g",0.1044
"472","FBW8179","12/5/2023",2200,2,"west","EC",2,1,"total_root_dry_mass_g",0.0313
"473","FBW8179","12/5/2023",2200,2,"west","EC",2,1,"total_root_length_mm",1551.731842
"474","FBW8179","12/5/2023",2200,2,"west","EC",2,1,"total_root_volume_mm3",144.313764
"475","FBW8179","12/5/2023",2200,2,"west","EC",2,1,"RD",0.308655
"476","FBW8179","12/5/2023",2200,2,"west","EC",2,1,"BI",0.387954
"477","FBW8179","12/5/2023",2200,2,"west","EC",2,1,"SRL",49.57609719
"478","FBW8179","12/5/2023",2200,2,"west","EC",2,1,"RTD",0.216888529
"479","FBW8179","12/5/2023",2200,2,"west","EC",2,1,"RDMC",299.8084291
"480","FBW8179","12/5/2023",2200,2,"west","EC",2,1,"no_tuber_scan",NA
"481","FBW8179","12/5/2023",2200,2,"west","EC",2,1,"total_tuber_wet_mass_g",NA
"482","FBW8179","12/5/2023",2200,2,"west","EC",2,1,"total_tuber_dry_mass_g",NA
"483","FBW8179","12/5/2023",2200,2,"west","EC",2,1,"reproductive_height_cm",23.4
"484","FBW8179","12/5/2023",2200,2,"west","EC",2,1,"vegetative_height_cm",13.7
"485","FBW8179","12/5/2023",2200,2,"west","EC",2,1,"no_leaf",5
"486","FBW8179","12/5/2023",2200,2,"west","EC",2,1,"total_leaf_wet_mass_g",0.1289
"487","FBW8179","12/5/2023",2200,2,"west","EC",2,1,"total_leaf_dry_mass_g",0.0459
"488","FBW8179","12/5/2023",2200,2,"west","EC",2,1,"total_leaf_area_cm2",10.418
"489","FBW8179","12/5/2023",2200,2,"west","EC",2,1,"SLA",226.9716776
"490","FBW8179","12/5/2023",2200,2,"west","EC",2,1,"leaf_thickness_mm",0.172333333
"491","FBW8179","12/5/2023",2200,2,"west","EC",2,1,"LDMC",356.0899922
"492","FBW8179","12/5/2023",2200,2,"west","EC",2,1,"belowground_biomass_g",6.7268
"493","FBW8179","12/5/2023",2200,2,"west","EC",2,1,"aboveground_biomass_g",2.7015
"494","FBW8179","12/5/2023",2200,2,"west","EC",2,1,"ABG_BGB",0.401602545
"495","FBX4690","12/6/2023",2200,2,"west","HPA",2,1,"root_depth_cm",16.5
"496","FBX4690","12/6/2023",2200,2,"west","HPA",2,1,"no_root_scan",5
"497","FBX4690","12/6/2023",2200,2,"west","HPA",2,1,"total_root_wet_mass_g",0.043
"498","FBX4690","12/6/2023",2200,2,"west","HPA",2,1,"total_root_dry_mass_g",0.0146
"499","FBX4690","12/6/2023",2200,2,"west","HPA",2,1,"total_root_length_mm",921.50696
"500","FBX4690","12/6/2023",2200,2,"west","HPA",2,1,"total_root_volume_mm3",56.746535
"501","FBX4690","12/6/2023",2200,2,"west","HPA",2,1,"RD",0.262245
"502","FBX4690","12/6/2023",2200,2,"west","HPA",2,1,"BI",0.317957
"503","FBX4690","12/6/2023",2200,2,"west","HPA",2,1,"SRL",63.11691507
"504","FBX4690","12/6/2023",2200,2,"west","HPA",2,1,"RTD",0.257284432
"505","FBX4690","12/6/2023",2200,2,"west","HPA",2,1,"RDMC",339.5348837
"506","FBX4690","12/6/2023",2200,2,"west","HPA",2,1,"no_tuber_scan",5
"507","FBX4690","12/6/2023",2200,2,"west","HPA",2,1,"total_tuber_wet_mass_g",1.1321
"508","FBX4690","12/6/2023",2200,2,"west","HPA",2,1,"total_tuber_dry_mass_g",0.239
"509","FBX4690","12/6/2023",2200,2,"west","HPA",2,1,"reproductive_height_cm",19
"510","FBX4690","12/6/2023",2200,2,"west","HPA",2,1,"vegetative_height_cm",15.5
"511","FBX4690","12/6/2023",2200,2,"west","HPA",2,1,"no_leaf",1
"512","FBX4690","12/6/2023",2200,2,"west","HPA",2,1,"total_leaf_wet_mass_g",1.2497
"513","FBX4690","12/6/2023",2200,2,"west","HPA",2,1,"total_leaf_dry_mass_g",0.2566
"514","FBX4690","12/6/2023",2200,2,"west","HPA",2,1,"total_leaf_area_cm2",24.814
"515","FBX4690","12/6/2023",2200,2,"west","HPA",2,1,"SLA",96.70303975
"516","FBX4690","12/6/2023",2200,2,"west","HPA",2,1,"leaf_thickness_mm",1.141333333
"517","FBX4690","12/6/2023",2200,2,"west","HPA",2,1,"LDMC",205.329279
"518","FBX4690","12/6/2023",2200,2,"west","HPA",2,1,"belowground_biomass_g",13.0148
"519","FBX4690","12/6/2023",2200,2,"west","HPA",2,1,"aboveground_biomass_g",5.6481
"520","FBX4690","12/6/2023",2200,2,"west","HPA",2,1,"ABG_BGB",0.433975167
"521","FBY9580","12/8/2023",2600,4,"west","SG",4,1,"root_depth_cm",16
"522","FBY9580","12/8/2023",2600,4,"west","SG",4,1,"no_root_scan",5
"523","FBY9580","12/8/2023",2600,4,"west","SG",4,1,"total_root_wet_mass_g",0.0611
"524","FBY9580","12/8/2023",2600,4,"west","SG",4,1,"total_root_dry_mass_g",0.02345
"525","FBY9580","12/8/2023",2600,4,"west","SG",4,1,"total_root_length_mm",1694.492016
"526","FBY9580","12/8/2023",2600,4,"west","SG",4,1,"total_root_volume_mm3",132.563228
"527","FBY9580","12/8/2023",2600,4,"west","SG",4,1,"RD",0.284323
"528","FBY9580","12/8/2023",2600,4,"west","SG",4,1,"BI",0.474478
"529","FBY9580","12/8/2023",2600,4,"west","SG",4,1,"SRL",72.25978746
"530","FBY9580","12/8/2023",2600,4,"west","SG",4,1,"RTD",0.176896718
"531","FBY9580","12/8/2023",2600,4,"west","SG",4,1,"RDMC",383.797054
"532","FBY9580","12/8/2023",2600,4,"west","SG",4,1,"no_tuber_scan",5
"533","FBY9580","12/8/2023",2600,4,"west","SG",4,1,"total_tuber_wet_mass_g",0.203
"534","FBY9580","12/8/2023",2600,4,"west","SG",4,1,"total_tuber_dry_mass_g",0.08881
"535","FBY9580","12/8/2023",2600,4,"west","SG",4,1,"reproductive_height_cm",18
"536","FBY9580","12/8/2023",2600,4,"west","SG",4,1,"vegetative_height_cm",11.7
"537","FBY9580","12/8/2023",2600,4,"west","SG",4,1,"no_leaf",1
"538","FBY9580","12/8/2023",2600,4,"west","SG",4,1,"total_leaf_wet_mass_g",0.8817
"539","FBY9580","12/8/2023",2600,4,"west","SG",4,1,"total_leaf_dry_mass_g",0.16331
"540","FBY9580","12/8/2023",2600,4,"west","SG",4,1,"total_leaf_area_cm2",17.18
"541","FBY9580","12/8/2023",2600,4,"west","SG",4,1,"SLA",105.1987019
"542","FBY9580","12/8/2023",2600,4,"west","SG",4,1,"leaf_thickness_mm",0.631666667
"543","FBY9580","12/8/2023",2600,4,"west","SG",4,1,"LDMC",185.2217307
"544","FBY9580","12/8/2023",2600,4,"west","SG",4,1,"belowground_biomass_g",0.92
"545","FBY9580","12/8/2023",2600,4,"west","SG",4,1,"aboveground_biomass_g",0.7
"546","FBY9580","12/8/2023",2600,4,"west","SG",4,1,"ABG_BGB",0.760869565
"547","FBZ6377","12/8/2023",2600,4,"west","SG",1,1,"root_depth_cm",17
"548","FBZ6377","12/8/2023",2600,4,"west","SG",1,1,"no_root_scan",3
"549","FBZ6377","12/8/2023",2600,4,"west","SG",1,1,"total_root_wet_mass_g",0.0316
"550","FBZ6377","12/8/2023",2600,4,"west","SG",1,1,"total_root_dry_mass_g",0.01083
"551","FBZ6377","12/8/2023",2600,4,"west","SG",1,1,"total_root_length_mm",708.271098
"552","FBZ6377","12/8/2023",2600,4,"west","SG",1,1,"total_root_volume_mm3",57.981301
"553","FBZ6377","12/8/2023",2600,4,"west","SG",1,1,"RD",0.300308
"554","FBZ6377","12/8/2023",2600,4,"west","SG",1,1,"BI",0.408036
"555","FBZ6377","12/8/2023",2600,4,"west","SG",1,1,"SRL",65.39899335
"556","FBZ6377","12/8/2023",2600,4,"west","SG",1,1,"RTD",0.186784357
"557","FBZ6377","12/8/2023",2600,4,"west","SG",1,1,"RDMC",342.721519
"558","FBZ6377","12/8/2023",2600,4,"west","SG",1,1,"no_tuber_scan",5
"559","FBZ6377","12/8/2023",2600,4,"west","SG",1,1,"total_tuber_wet_mass_g",0.2829
"560","FBZ6377","12/8/2023",2600,4,"west","SG",1,1,"total_tuber_dry_mass_g",0.10171
"561","FBZ6377","12/8/2023",2600,4,"west","SG",1,1,"reproductive_height_cm",30
"562","FBZ6377","12/8/2023",2600,4,"west","SG",1,1,"vegetative_height_cm",14.6
"563","FBZ6377","12/8/2023",2600,4,"west","SG",1,1,"no_leaf",1
"564","FBZ6377","12/8/2023",2600,4,"west","SG",1,1,"total_leaf_wet_mass_g",0.4762
"565","FBZ6377","12/8/2023",2600,4,"west","SG",1,1,"total_leaf_dry_mass_g",0.09164
"566","FBZ6377","12/8/2023",2600,4,"west","SG",1,1,"total_leaf_area_cm2",10.178
"567","FBZ6377","12/8/2023",2600,4,"west","SG",1,1,"SLA",111.0650371
"568","FBZ6377","12/8/2023",2600,4,"west","SG",1,1,"leaf_thickness_mm",0.551
"569","FBZ6377","12/8/2023",2600,4,"west","SG",1,1,"LDMC",192.4401512
"570","FBZ6377","12/8/2023",2600,4,"west","SG",1,1,"belowground_biomass_g",0.8
"571","FBZ6377","12/8/2023",2600,4,"west","SG",1,1,"aboveground_biomass_g",0.65
"572","FBZ6377","12/8/2023",2600,4,"west","SG",1,1,"ABG_BGB",0.8125
"573","FCA5827","12/5/2023",2200,2,"west","EC",5,1,"root_depth_cm",12.1
"574","FCA5827","12/5/2023",2200,2,"west","EC",5,1,"no_root_scan",4
"575","FCA5827","12/5/2023",2200,2,"west","EC",5,1,"total_root_wet_mass_g",0.03
"576","FCA5827","12/5/2023",2200,2,"west","EC",5,1,"total_root_dry_mass_g",0.0139
"577","FCA5827","12/5/2023",2200,2,"west","EC",5,1,"total_root_length_mm",1561.236903
