id,date,aspect,site_id,elevation_m_asl,plant_id,species,traits,value,unit
FBO8536,12/05/2023,west,2,2200,4,Themeda triandra,tuber_wet_mass,NA,g
FBO8536,12/05/2023,west,2,2200,4,Themeda triandra,tuber_dry_mass,NA,g
FBO8536,12/05/2023,west,2,2200,4,Themeda triandra,reproductive_height,21.1,cm
FBO8536,12/05/2023,west,2,2200,4,Themeda triandra,veg_height,18.3,cm
FBO8536,12/05/2023,west,2,2200,4,Themeda triandra,no_leaves,5,NA
FBO8536,12/05/2023,west,2,2200,4,Themeda triandra,leaf_wet_mass,0.2021,g
FBO8536,12/05/2023,west,2,2200,4,Themeda triandra,leaf_dry_mass,0.0742,g
FBO8536,12/05/2023,west,2,2200,4,Themeda triandra,leaf_area,15.117,cm2
FBO8536,12/05/2023,west,2,2200,4,Themeda triandra,sla,203.73315363881403,cm2 g-1
FBO8536,12/05/2023,west,2,2200,4,Themeda triandra,leaf_thickness,0.13533333333333333,mm
FBO8536,12/05/2023,west,2,2200,4,Themeda triandra,ldmc,0.3671449777337952,g g-1
FBO8536,12/05/2023,west,2,2200,4,Themeda triandra,bgb_agb,1.8467776215544582,g g-1
FBO8536,12/05/2023,west,2,2200,4,Themeda triandra,aboveground_biomass,3.0583,g
FBO8536,12/05/2023,west,2,2200,4,Themeda triandra,belowground_biomass,5.648,g
FBP4231,12/08/2023,northwest,5,2800,2,Senecio glaberrimus,root_depth,20.1,cm
FBP4231,12/08/2023,northwest,5,2800,2,Senecio glaberrimus,no_root_scan,5,count
FBP4231,12/08/2023,northwest,5,2800,2,Senecio glaberrimus,root_wet_mass,0.0853,g
FBP4231,12/08/2023,northwest,5,2800,2,Senecio glaberrimus,root_dry_mass,0.01967,g
FBP4231,12/08/2023,northwest,5,2800,2,Senecio glaberrimus,total_root_length,1119.29945,cm
FBP4231,12/08/2023,northwest,5,2800,2,Senecio glaberrimus,total_root_volume,114.149411,mm3
FBP4231,12/08/2023,northwest,5,2800,2,Senecio glaberrimus,rd,0.313972,mm
FBP4231,12/08/2023,northwest,5,2800,2,Senecio glaberrimus,bi,0.426159,count mm-1
FBP4231,12/08/2023,northwest,5,2800,2,Senecio glaberrimus,srl,56.90388662938485,m g-1
FBP4231,12/08/2023,northwest,5,2800,2,Senecio glaberrimus,rtd,0.17231801572765013,g cm-3
FBP4231,12/08/2023,northwest,5,2800,2,Senecio glaberrimus,rdmc,230.59788980070343,mg g-1
FBP4231,12/08/2023,northwest,5,2800,2,Senecio glaberrimus,tuber_wet_mass,0.8063,g
FBP4231,12/08/2023,northwest,5,2800,2,Senecio glaberrimus,tuber_dry_mass,0.13203,g
FBP4231,12/08/2023,northwest,5,2800,2,Senecio glaberrimus,reproductive_height,23.9,cm
FBP4231,12/08/2023,northwest,5,2800,2,Senecio glaberrimus,veg_height,9.7,cm
FBP4231,12/08/2023,northwest,5,2800,2,Senecio glaberrimus,no_leaves,1,NA
FBP4231,12/08/2023,northwest,5,2800,2,Senecio glaberrimus,leaf_wet_mass,1.3087,g
FBP4231,12/08/2023,northwest,5,2800,2,Senecio glaberrimus,leaf_dry_mass,0.20102,g
FBP4231,12/08/2023,northwest,5,2800,2,Senecio glaberrimus,leaf_area,19.888,cm2
FBP4231,12/08/2023,northwest,5,2800,2,Senecio glaberrimus,sla,98.93542931051637,cm2 g-1
FBP4231,12/08/2023,northwest,5,2800,2,Senecio glaberrimus,leaf_thickness,0.6526666666666667,mm
FBP4231,12/08/2023,northwest,5,2800,2,Senecio glaberrimus,ldmc,0.15360281195079087,g g-1
FBP4231,12/08/2023,northwest,5,2800,2,Senecio glaberrimus,bgb_agb,1.207142857142857,g g-1
FBP4231,12/08/2023,northwest,5,2800,2,Senecio glaberrimus,aboveground_biomass,1.4,g
FBP4231,12/08/2023,northwest,5,2800,2,Senecio glaberrimus,belowground_biomass,1.69,g
FBQ2034,12/08/2023,northwest,5,2800,3,Helichrysum pallidum,root_depth,14.5,cm
FBQ2034,12/08/2023,northwest,5,2800,3,Helichrysum pallidum,no_root_scan,5,count
FBQ2034,12/08/2023,northwest,5,2800,3,Helichrysum pallidum,root_wet_mass,0.0389,g
FBQ2034,12/08/2023,northwest,5,2800,3,Helichrysum pallidum,root_dry_mass,0.00958,g
FBQ2034,12/08/2023,northwest,5,2800,3,Helichrysum pallidum,total_root_length,384.71799,cm
FBQ2034,12/08/2023,northwest,5,2800,3,Helichrysum pallidum,total_root_volume,33.111257,mm3
FBQ2034,12/08/2023,northwest,5,2800,3,Helichrysum pallidum,rd,0.29752,mm
FBQ2034,12/08/2023,northwest,5,2800,3,Helichrysum pallidum,bi,0.15076,count mm-1
FBQ2034,12/08/2023,northwest,5,2800,3,Helichrysum pallidum,srl,40.158454070981215,m g-1
FBQ2034,12/08/2023,northwest,5,2800,3,Helichrysum pallidum,rtd,0.2893275842714156,g cm-3
FBQ2034,12/08/2023,northwest,5,2800,3,Helichrysum pallidum,rdmc,246.2724935732648,mg g-1
FBQ2034,12/08/2023,northwest,5,2800,3,Helichrysum pallidum,tuber_wet_mass,0.5246,g
FBQ2034,12/08/2023,northwest,5,2800,3,Helichrysum pallidum,tuber_dry_mass,0.07859,g
FBQ2034,12/08/2023,northwest,5,2800,3,Helichrysum pallidum,reproductive_height,18.3,cm
FBQ2034,12/08/2023,northwest,5,2800,3,Helichrysum pallidum,veg_height,5,cm
FBQ2034,12/08/2023,northwest,5,2800,3,Helichrysum pallidum,no_leaves,1,NA
FBQ2034,12/08/2023,northwest,5,2800,3,Helichrysum pallidum,leaf_wet_mass,0.7915,g
FBQ2034,12/08/2023,northwest,5,2800,3,Helichrysum pallidum,leaf_dry_mass,0.14951,g
FBQ2034,12/08/2023,northwest,5,2800,3,Helichrysum pallidum,leaf_area,15.614,cm2
FBQ2034,12/08/2023,northwest,5,2800,3,Helichrysum pallidum,sla,104.43448598755937,cm2 g-1
FBQ2034,12/08/2023,northwest,5,2800,3,Helichrysum pallidum,leaf_thickness,1.1053333333333333,mm
FBQ2034,12/08/2023,northwest,5,2800,3,Helichrysum pallidum,ldmc,0.18889450410612763,g g-1
FBQ2034,12/08/2023,northwest,5,2800,3,Helichrysum pallidum,bgb_agb,0.6612903225806451,g g-1
FBQ2034,12/08/2023,northwest,5,2800,3,Helichrysum pallidum,aboveground_biomass,0.62,g
FBQ2034,12/08/2023,northwest,5,2800,3,Helichrysum pallidum,belowground_biomass,0.41,g
FBR3362,12/08/2023,northwest,5,2800,1,Helichrysum pallidum,root_depth,16,cm
FBR3362,12/08/2023,northwest,5,2800,1,Helichrysum pallidum,no_root_scan,5,count
FBR3362,12/08/2023,northwest,5,2800,1,Helichrysum pallidum,root_wet_mass,0.0576,g
FBR3362,12/08/2023,northwest,5,2800,1,Helichrysum pallidum,root_dry_mass,0.01929,g
FBR3362,12/08/2023,northwest,5,2800,1,Helichrysum pallidum,total_root_length,1161.205461,cm
FBR3362,12/08/2023,northwest,5,2800,1,Helichrysum pallidum,total_root_volume,82.343575,mm3
FBR3362,12/08/2023,northwest,5,2800,1,Helichrysum pallidum,rd,0.272041,mm
FBR3362,12/08/2023,northwest,5,2800,1,Helichrysum pallidum,bi,0.476229,count mm-1
FBR3362,12/08/2023,northwest,5,2800,1,Helichrysum pallidum,srl,60.1972763608087,m g-1
FBR3362,12/08/2023,northwest,5,2800,1,Helichrysum pallidum,rtd,0.23426235744561735,g cm-3
FBR3362,12/08/2023,northwest,5,2800,1,Helichrysum pallidum,rdmc,334.89583333333337,mg g-1
FBR3362,12/08/2023,northwest,5,2800,1,Helichrysum pallidum,tuber_wet_mass,0.644,g
FBR3362,12/08/2023,northwest,5,2800,1,Helichrysum pallidum,tuber_dry_mass,0.10746,g
FBR3362,12/08/2023,northwest,5,2800,1,Helichrysum pallidum,reproductive_height,9.5,cm
FBR3362,12/08/2023,northwest,5,2800,1,Helichrysum pallidum,veg_height,4,cm
FBR3362,12/08/2023,northwest,5,2800,1,Helichrysum pallidum,no_leaves,1,NA
FBR3362,12/08/2023,northwest,5,2800,1,Helichrysum pallidum,leaf_wet_mass,1.0151,g
FBR3362,12/08/2023,northwest,5,2800,1,Helichrysum pallidum,leaf_dry_mass,0.14336,g
FBR3362,12/08/2023,northwest,5,2800,1,Helichrysum pallidum,leaf_area,16.376,cm2
FBR3362,12/08/2023,northwest,5,2800,1,Helichrysum pallidum,sla,114.22991071428574,cm2 g-1
FBR3362,12/08/2023,northwest,5,2800,1,Helichrysum pallidum,leaf_thickness,0.6306666666666667,mm
FBR3362,12/08/2023,northwest,5,2800,1,Helichrysum pallidum,ldmc,0.1412274652743572,g g-1
FBR3362,12/08/2023,northwest,5,2800,1,Helichrysum pallidum,bgb_agb,2.396694214876033,g g-1
FBR3362,12/08/2023,northwest,5,2800,1,Helichrysum pallidum,aboveground_biomass,1.21,g
FBR3362,12/08/2023,northwest,5,2800,1,Helichrysum pallidum,belowground_biomass,2.9,g
FBS3237,12/05/2023,west,2,2200,1,Themeda triandra,root_depth,13.5,cm
FBS3237,12/05/2023,west,2,2200,1,Themeda triandra,no_root_scan,4,count
FBS3237,12/05/2023,west,2,2200,1,Themeda triandra,root_wet_mass,0.0329,g
FBS3237,12/05/2023,west,2,2200,1,Themeda triandra,root_dry_mass,0.0146,g
FBS3237,12/05/2023,west,2,2200,1,Themeda triandra,total_root_length,821.734718,cm
FBS3237,12/05/2023,west,2,2200,1,Themeda triandra,total_root_volume,77.562611,mm3
FBS3237,12/05/2023,west,2,2200,1,Themeda triandra,rd,0.312116,mm
FBS3237,12/05/2023,west,2,2200,1,Themeda triandra,bi,0.451484,count mm-1
FBS3237,12/05/2023,west,2,2200,1,Themeda triandra,srl,56.28319986301371,m g-1
FBS3237,12/05/2023,west,2,2200,1,Themeda triandra,rtd,0.18823502473375991,g cm-3
FBS3237,12/05/2023,west,2,2200,1,Themeda triandra,rdmc,443.76899696048633,mg g-1
FBS3237,12/05/2023,west,2,2200,1,Themeda triandra,tuber_wet_mass,NA,g
FBS3237,12/05/2023,west,2,2200,1,Themeda triandra,tuber_dry_mass,NA,g
FBS3237,12/05/2023,west,2,2200,1,Themeda triandra,reproductive_height,25.9,cm
FBS3237,12/05/2023,west,2,2200,1,Themeda triandra,veg_height,18.2,cm
FBS3237,12/05/2023,west,2,2200,1,Themeda triandra,no_leaves,5,NA
FBS3237,12/05/2023,west,2,2200,1,Themeda triandra,leaf_wet_mass,0.1568,g
FBS3237,12/05/2023,west,2,2200,1,Themeda triandra,leaf_dry_mass,0.0579,g
FBS3237,12/05/2023,west,2,2200,1,Themeda triandra,leaf_area,13.722,cm2
FBS3237,12/05/2023,west,2,2200,1,Themeda triandra,sla,236.99481865284974,cm2 g-1
FBS3237,12/05/2023,west,2,2200,1,Themeda triandra,leaf_thickness,0.14366666666666666,mm
FBS3237,12/05/2023,west,2,2200,1,Themeda triandra,ldmc,0.3692602040816327,g g-1
FBS3237,12/05/2023,west,2,2200,1,Themeda triandra,bgb_agb,1.7656951019524119,g g-1
FBS3237,12/05/2023,west,2,2200,1,Themeda triandra,aboveground_biomass,6.4638,g
FBS3237,12/05/2023,west,2,2200,1,Themeda triandra,belowground_biomass,11.4131,g
FBT2327,12/06/2023,west,2,2200,1,Helichrysum pallidum,root_depth,10.2,cm
FBT2327,12/06/2023,west,2,2200,1,Helichrysum pallidum,no_root_scan,5,count
FBT2327,12/06/2023,west,2,2200,1,Helichrysum pallidum,root_wet_mass,0.0466,g
FBT2327,12/06/2023,west,2,2200,1,Helichrysum pallidum,root_dry_mass,0.0162,g
FBT2327,12/06/2023,west,2,2200,1,Helichrysum pallidum,total_root_length,1115.271125,cm
FBT2327,12/06/2023,west,2,2200,1,Helichrysum pallidum,total_root_volume,82.701692,mm3
FBT2327,12/06/2023,west,2,2200,1,Helichrysum pallidum,rd,0.275913,mm
FBT2327,12/06/2023,west,2,2200,1,Helichrysum pallidum,bi,0.393626,count mm-1
FBT2327,12/06/2023,west,2,2200,1,Helichrysum pallidum,srl,68.84389660493828,m g-1
FBT2327,12/06/2023,west,2,2200,1,Helichrysum pallidum,rtd,0.1958847468320237,g cm-3
FBT2327,12/06/2023,west,2,2200,1,Helichrysum pallidum,rdmc,347.63948497854074,mg g-1
FBT2327,12/06/2023,west,2,2200,1,Helichrysum pallidum,tuber_wet_mass,0.4185,g
FBT2327,12/06/2023,west,2,2200,1,Helichrysum pallidum,tuber_dry_mass,0.1136,g
FBT2327,12/06/2023,west,2,2200,1,Helichrysum pallidum,reproductive_height,22.5,cm
FBT2327,12/06/2023,west,2,2200,1,Helichrysum pallidum,veg_height,11.5,cm
FBT2327,12/06/2023,west,2,2200,1,Helichrysum pallidum,no_leaves,1,NA
FBT2327,12/06/2023,west,2,2200,1,Helichrysum pallidum,leaf_wet_mass,1.1152,g
FBT2327,12/06/2023,west,2,2200,1,Helichrysum pallidum,leaf_dry_mass,0.2338,g
FBT2327,12/06/2023,west,2,2200,1,Helichrysum pallidum,leaf_area,20.71,cm2
FBT2327,12/06/2023,west,2,2200,1,Helichrysum pallidum,sla,88.57998289136013,cm2 g-1
FBT2327,12/06/2023,west,2,2200,1,Helichrysum pallidum,leaf_thickness,1.0553333333333332,mm
FBT2327,12/06/2023,west,2,2200,1,Helichrysum pallidum,ldmc,0.20964849354375897,g g-1
FBT2327,12/06/2023,west,2,2200,1,Helichrysum pallidum,bgb_agb,1.862539605166951,g g-1
FBT2327,12/06/2023,west,2,2200,1,Helichrysum pallidum,aboveground_biomass,5.3339,g
FBT2327,12/06/2023,west,2,2200,1,Helichrysum pallidum,belowground_biomass,9.9346,g
FBU8395,12/08/2023,west,4,2600,2,Senecio glaberrimus,root_depth,16.5,cm
FBU8395,12/08/2023,west,4,2600,2,Senecio glaberrimus,no_root_scan,4,count
FBU8395,12/08/2023,west,4,2600,2,Senecio glaberrimus,root_wet_mass,0.0355,g
FBU8395,12/08/2023,west,4,2600,2,Senecio glaberrimus,root_dry_mass,0.0168,g
FBU8395,12/08/2023,west,4,2600,2,Senecio glaberrimus,total_root_length,929.447789,cm
FBU8395,12/08/2023,west,4,2600,2,Senecio glaberrimus,total_root_volume,69.021513,mm3
FBU8395,12/08/2023,west,4,2600,2,Senecio glaberrimus,rd,0.285861,mm
FBU8395,12/08/2023,west,4,2600,2,Senecio glaberrimus,bi,0.305558,count mm-1
FBU8395,12/08/2023,west,4,2600,2,Senecio glaberrimus,srl,55.324273154761904,m g-1
FBU8395,12/08/2023,west,4,2600,2,Senecio glaberrimus,rtd,0.24340237224298455,g cm-3
FBU8395,12/08/2023,west,4,2600,2,Senecio glaberrimus,rdmc,473.2394366197184,mg g-1
FBU8395,12/08/2023,west,4,2600,2,Senecio glaberrimus,tuber_wet_mass,0.6495,g
FBU8395,12/08/2023,west,4,2600,2,Senecio glaberrimus,tuber_dry_mass,0.18223,g
FBU8395,12/08/2023,west,4,2600,2,Senecio glaberrimus,reproductive_height,36,cm
FBU8395,12/08/2023,west,4,2600,2,Senecio glaberrimus,veg_height,18.2,cm
FBU8395,12/08/2023,west,4,2600,2,Senecio glaberrimus,no_leaves,1,NA
FBU8395,12/08/2023,west,4,2600,2,Senecio glaberrimus,leaf_wet_mass,0.9809,g
FBU8395,12/08/2023,west,4,2600,2,Senecio glaberrimus,leaf_dry_mass,0.1434,g
FBU8395,12/08/2023,west,4,2600,2,Senecio glaberrimus,leaf_area,16.274,cm2
FBU8395,12/08/2023,west,4,2600,2,Senecio glaberrimus,sla,113.48675034867505,cm2 g-1
FBU8395,12/08/2023,west,4,2600,2,Senecio glaberrimus,leaf_thickness,0.6483333333333333,mm
FBU8395,12/08/2023,west,4,2600,2,Senecio glaberrimus,ldmc,0.1461922724028953,g g-1
FBU8395,12/08/2023,west,4,2600,2,Senecio glaberrimus,bgb_agb,1.821138211382114,g g-1
FBU8395,12/08/2023,west,4,2600,2,Senecio glaberrimus,aboveground_biomass,1.23,g
FBU8395,12/08/2023,west,4,2600,2,Senecio glaberrimus,belowground_biomass,2.24,g
FBW8179,12/05/2023,west,2,2200,2,Eragrostis capensis,root_depth,13,cm
FBW8179,12/05/2023,west,2,2200,2,Eragrostis capensis,no_root_scan,5,count
FBW8179,12/05/2023,west,2,2200,2,Eragrostis capensis,root_wet_mass,0.1044,g
FBW8179,12/05/2023,west,2,2200,2,Eragrostis capensis,root_dry_mass,0.0313,g
FBW8179,12/05/2023,west,2,2200,2,Eragrostis capensis,total_root_length,1551.731842,cm
FBW8179,12/05/2023,west,2,2200,2,Eragrostis capensis,total_root_volume,144.313764,mm3
FBW8179,12/05/2023,west,2,2200,2,Eragrostis capensis,rd,0.308655,mm
FBW8179,12/05/2023,west,2,2200,2,Eragrostis capensis,bi,0.387954,count mm-1
FBW8179,12/05/2023,west,2,2200,2,Eragrostis capensis,srl,49.576097188498395,m g-1
FBW8179,12/05/2023,west,2,2200,2,Eragrostis capensis,rtd,0.2168885290802893,g cm-3
FBW8179,12/05/2023,west,2,2200,2,Eragrostis capensis,rdmc,299.8084291187739,mg g-1
FBW8179,12/05/2023,west,2,2200,2,Eragrostis capensis,tuber_wet_mass,NA,g
FBW8179,12/05/2023,west,2,2200,2,Eragrostis capensis,tuber_dry_mass,NA,g
FBW8179,12/05/2023,west,2,2200,2,Eragrostis capensis,reproductive_height,23.4,cm
FBW8179,12/05/2023,west,2,2200,2,Eragrostis capensis,veg_height,13.7,cm
FBW8179,12/05/2023,west,2,2200,2,Eragrostis capensis,no_leaves,5,NA
FBW8179,12/05/2023,west,2,2200,2,Eragrostis capensis,leaf_wet_mass,0.1289,g
FBW8179,12/05/2023,west,2,2200,2,Eragrostis capensis,leaf_dry_mass,0.0459,g
FBW8179,12/05/2023,west,2,2200,2,Eragrostis capensis,leaf_area,10.418,cm2
FBW8179,12/05/2023,west,2,2200,2,Eragrostis capensis,sla,226.97167755991282,cm2 g-1
FBW8179,12/05/2023,west,2,2200,2,Eragrostis capensis,leaf_thickness,0.17233333333333334,mm
FBW8179,12/05/2023,west,2,2200,2,Eragrostis capensis,ldmc,0.3560899922420482,g g-1
FBW8179,12/05/2023,west,2,2200,2,Eragrostis capensis,bgb_agb,2.490024060707015,g g-1
FBW8179,12/05/2023,west,2,2200,2,Eragrostis capensis,aboveground_biomass,2.7015,g
FBW8179,12/05/2023,west,2,2200,2,Eragrostis capensis,belowground_biomass,6.7268,g
FBX4690,12/06/2023,west,2,2200,2,Helichrysum pallidum,root_depth,16.5,cm
FBX4690,12/06/2023,west,2,2200,2,Helichrysum pallidum,no_root_scan,5,count
FBX4690,12/06/2023,west,2,2200,2,Helichrysum pallidum,root_wet_mass,0.043,g
FBX4690,12/06/2023,west,2,2200,2,Helichrysum pallidum,root_dry_mass,0.0146,g
FBX4690,12/06/2023,west,2,2200,2,Helichrysum pallidum,total_root_length,921.50696,cm
FBX4690,12/06/2023,west,2,2200,2,Helichrysum pallidum,total_root_volume,56.746535,mm3
FBX4690,12/06/2023,west,2,2200,2,Helichrysum pallidum,rd,0.262245,mm
FBX4690,12/06/2023,west,2,2200,2,Helichrysum pallidum,bi,0.317957,count mm-1
FBX4690,12/06/2023,west,2,2200,2,Helichrysum pallidum,srl,63.11691506849316,m g-1
FBX4690,12/06/2023,west,2,2200,2,Helichrysum pallidum,rtd,0.2572844315516357,g cm-3
FBX4690,12/06/2023,west,2,2200,2,Helichrysum pallidum,rdmc,339.5348837209302,mg g-1
FBX4690,12/06/2023,west,2,2200,2,Helichrysum pallidum,tuber_wet_mass,1.1321,g
FBX4690,12/06/2023,west,2,2200,2,Helichrysum pallidum,tuber_dry_mass,0.239,g
FBX4690,12/06/2023,west,2,2200,2,Helichrysum pallidum,reproductive_height,19,cm
FBX4690,12/06/2023,west,2,2200,2,Helichrysum pallidum,veg_height,15.5,cm
FBX4690,12/06/2023,west,2,2200,2,Helichrysum pallidum,no_leaves,1,NA
FBX4690,12/06/2023,west,2,2200,2,Helichrysum pallidum,leaf_wet_mass,1.2497,g
FBX4690,12/06/2023,west,2,2200,2,Helichrysum pallidum,leaf_dry_mass,0.2566,g
FBX4690,12/06/2023,west,2,2200,2,Helichrysum pallidum,leaf_area,24.814,cm2
FBX4690,12/06/2023,west,2,2200,2,Helichrysum pallidum,sla,96.70303975058457,cm2 g-1
FBX4690,12/06/2023,west,2,2200,2,Helichrysum pallidum,leaf_thickness,1.1413333333333333,mm
FBX4690,12/06/2023,west,2,2200,2,Helichrysum pallidum,ldmc,0.20532927902696646,g g-1
FBX4690,12/06/2023,west,2,2200,2,Helichrysum pallidum,bgb_agb,2.3042793151679324,g g-1
FBX4690,12/06/2023,west,2,2200,2,Helichrysum pallidum,aboveground_biomass,5.6481,g
FBX4690,12/06/2023,west,2,2200,2,Helichrysum pallidum,belowground_biomass,13.0148,g
FBY9580,12/08/2023,west,4,2600,4,Senecio glaberrimus,root_depth,16,cm
FBY9580,12/08/2023,west,4,2600,4,Senecio glaberrimus,no_root_scan,5,count
FBY9580,12/08/2023,west,4,2600,4,Senecio glaberrimus,root_wet_mass,0.0611,g
FBY9580,12/08/2023,west,4,2600,4,Senecio glaberrimus,root_dry_mass,0.02345,g
FBY9580,12/08/2023,west,4,2600,4,Senecio glaberrimus,total_root_length,1694.492016,cm
FBY9580,12/08/2023,west,4,2600,4,Senecio glaberrimus,total_root_volume,132.563228,mm3
FBY9580,12/08/2023,west,4,2600,4,Senecio glaberrimus,rd,0.284323,mm
FBY9580,12/08/2023,west,4,2600,4,Senecio glaberrimus,bi,0.474478,count mm-1
FBY9580,12/08/2023,west,4,2600,4,Senecio glaberrimus,srl,72.25978746268656,m g-1
FBY9580,12/08/2023,west,4,2600,4,Senecio glaberrimus,rtd,0.17689671829657014,g cm-3
FBY9580,12/08/2023,west,4,2600,4,Senecio glaberrimus,rdmc,383.79705400981993,mg g-1
FBY9580,12/08/2023,west,4,2600,4,Senecio glaberrimus,tuber_wet_mass,0.203,g
FBY9580,12/08/2023,west,4,2600,4,Senecio glaberrimus,tuber_dry_mass,0.08881,g
FBY9580,12/08/2023,west,4,2600,4,Senecio glaberrimus,reproductive_height,18,cm
FBY9580,12/08/2023,west,4,2600,4,Senecio glaberrimus,veg_height,11.7,cm
FBY9580,12/08/2023,west,4,2600,4,Senecio glaberrimus,no_leaves,1,NA
FBY9580,12/08/2023,west,4,2600,4,Senecio glaberrimus,leaf_wet_mass,0.8817,g
FBY9580,12/08/2023,west,4,2600,4,Senecio glaberrimus,leaf_dry_mass,0.16331,g
FBY9580,12/08/2023,west,4,2600,4,Senecio glaberrimus,leaf_area,17.18,cm2
FBY9580,12/08/2023,west,4,2600,4,Senecio glaberrimus,sla,105.19870185536709,cm2 g-1
FBY9580,12/08/2023,west,4,2600,4,Senecio glaberrimus,leaf_thickness,0.6316666666666667,mm
FBY9580,12/08/2023,west,4,2600,4,Senecio glaberrimus,ldmc,0.18522173074741977,g g-1
FBY9580,12/08/2023,west,4,2600,4,Senecio glaberrimus,bgb_agb,1.3142857142857145,g g-1
FBY9580,12/08/2023,west,4,2600,4,Senecio glaberrimus,aboveground_biomass,0.7,g
FBY9580,12/08/2023,west,4,2600,4,Senecio glaberrimus,belowground_biomass,0.92,g
FBZ6377,12/08/2023,west,4,2600,1,Senecio glaberrimus,root_depth,17,cm
FBZ6377,12/08/2023,west,4,2600,1,Senecio glaberrimus,no_root_scan,3,count
FBZ6377,12/08/2023,west,4,2600,1,Senecio glaberrimus,root_wet_mass,0.0316,g
FBZ6377,12/08/2023,west,4,2600,1,Senecio glaberrimus,root_dry_mass,0.01083,g
FBZ6377,12/08/2023,west,4,2600,1,Senecio glaberrimus,total_root_length,708.271098,cm
FBZ6377,12/08/2023,west,4,2600,1,Senecio glaberrimus,total_root_volume,57.981301,mm3
FBZ6377,12/08/2023,west,4,2600,1,Senecio glaberrimus,rd,0.300308,mm
FBZ6377,12/08/2023,west,4,2600,1,Senecio glaberrimus,bi,0.408036,count mm-1
FBZ6377,12/08/2023,west,4,2600,1,Senecio glaberrimus,srl,65.39899335180057,m g-1
FBZ6377,12/08/2023,west,4,2600,1,Senecio glaberrimus,rtd,0.18678435656350653,g cm-3
FBZ6377,12/08/2023,west,4,2600,1,Senecio glaberrimus,rdmc,342.72151898734177,mg g-1
FBZ6377,12/08/2023,west,4,2600,1,Senecio glaberrimus,tuber_wet_mass,0.2829,g
FBZ6377,12/08/2023,west,4,2600,1,Senecio glaberrimus,tuber_dry_mass,0.10171,g
FBZ6377,12/08/2023,west,4,2600,1,Senecio glaberrimus,reproductive_height,30,cm
FBZ6377,12/08/2023,west,4,2600,1,Senecio glaberrimus,veg_height,14.6,cm
FBZ6377,12/08/2023,west,4,2600,1,Senecio glaberrimus,no_leaves,1,NA
FBZ6377,12/08/2023,west,4,2600,1,Senecio glaberrimus,leaf_wet_mass,0.4762,g
FBZ6377,12/08/2023,west,4,2600,1,Senecio glaberrimus,leaf_dry_mass,0.09164,g
FBZ6377,12/08/2023,west,4,2600,1,Senecio glaberrimus,leaf_area,10.178,cm2
FBZ6377,12/08/2023,west,4,2600,1,Senecio glaberrimus,sla,111.06503710170233,cm2 g-1
FBZ6377,12/08/2023,west,4,2600,1,Senecio glaberrimus,leaf_thickness,0.551,mm
FBZ6377,12/08/2023,west,4,2600,1,Senecio glaberrimus,ldmc,0.19244015119697605,g g-1
FBZ6377,12/08/2023,west,4,2600,1,Senecio glaberrimus,bgb_agb,1.2307692307692308,g g-1
FBZ6377,12/08/2023,west,4,2600,1,Senecio glaberrimus,aboveground_biomass,0.65,g
FBZ6377,12/08/2023,west,4,2600,1,Senecio glaberrimus,belowground_biomass,0.8,g
FCA5827,12/05/2023,west,2,2200,5,Eragrostis capensis,root_depth,12.1,cm
FCA5827,12/05/2023,west,2,2200,5,Eragrostis capensis,no_root_scan,4,count
FCA5827,12/05/2023,west,2,2200,5,Eragrostis capensis,root_wet_mass,0.03,g
FCA5827,12/05/2023,west,2,2200,5,Eragrostis capensis,root_dry_mass,0.0139,g
FCA5827,12/05/2023,west,2,2200,5,Eragrostis capensis,total_root_length,1561.236903,cm
FCA5827,12/05/2023,west,2,2200,5,Eragrostis capensis,total_root_volume,75.958142,mm3
FCA5827,12/05/2023,west,2,2200,5,Eragrostis capensis,rd,0.23528,mm
FCA5827,12/05/2023,west,2,2200,5,Eragrostis capensis,bi,0.539956,count mm-1
FCA5827,12/05/2023,west,2,2200,5,Eragrostis capensis,srl,112.31920165467626,m g-1
FCA5827,12/05/2023,west,2,2200,5,Eragrostis capensis,rtd,0.1829955240348033,g cm-3
FCA5827,12/05/2023,west,2,2200,5,Eragrostis capensis,rdmc,463.3333333333333,mg g-1
